Customer ID,Satisfaction Score,Customer Status,Churn Value,Churn Category,Churn Reason
9139-WQQDY,3,Churned,1,Other,Poor expertise of online support
6579-JPICP,5,Joined,0,,
7563-BIUPC,2,Churned,1,Competitor,Competitor made better offer
8992-VONJD,3,Stayed,0,,
8904-OPDCK,3,Stayed,0,,
6345-ULYRW,3,Churned,1,Competitor,Competitor made better offer
3714-XPXBW,4,Stayed,0,,
3137-LUPIX,4,Stayed,0,,
1525-LNLOJ,5,Stayed,0,,
3186-BAXNB,3,Churned,1,Attitude,Attitude of service provider
5188-HGMLP,5,Stayed,0,,
8947-YRTDV,4,Stayed,0,,
8922-NPKBJ,4,Stayed,0,,
4250-ZBWLV,3,Churned,1,Competitor,Competitor offered higher download speeds
0533-BNWKF,1,Churned,1,Competitor,Competitor made better offer
5480-XTFFL,3,Stayed,0,,
5271-YNWVR,1,Churned,1,Price,Extra data charges
5600-PDUJF,5,Stayed,0,,
4817-QRJSX,2,Churned,1,Attitude,Attitude of support person
9750-BOOHV,4,Stayed,0,,
4512-ZUIYL,3,Churned,1,Other,Moved
5876-HZVZM,1,Churned,1,Attitude,Attitude of service provider
3892-NXAZG,4,Stayed,0,,
6728-WYQBC,3,Joined,0,,
3454-JFUBC,5,Stayed,0,,
3597-YASZG,4,Stayed,0,,
0619-OLYUR,3,Stayed,0,,
8540-ZQGEA,5,Stayed,0,,
5583-EJXRD,4,Stayed,0,,
9261-WDCAF,5,Joined,0,,
1810-BOHSY,3,Stayed,0,,
2987-BJXIK,4,Stayed,0,,
4232-JGKIY,4,Joined,0,,
8413-VONUO,3,Churned,1,Dissatisfaction,Limited range of services
7639-SUPCW,1,Churned,1,Competitor,Competitor made better offer
7558-IMLMT,4,Stayed,0,,
4718-DHSMV,5,Stayed,0,,
4779-ZGICK,3,Stayed,0,,
7067-KSAZT,1,Churned,1,Competitor,Competitor made better offer
1101-SSWAG,5,Stayed,0,,
7605-BDWDC,3,Stayed,0,,
5325-UWTWJ,4,Stayed,0,,
2150-UWTFY,1,Churned,1,Dissatisfaction,Service dissatisfaction
1792-UXAFY,1,Churned,1,Dissatisfaction,Service dissatisfaction
7296-PIXQY,4,Stayed,0,,
2382-BCKQJ,3,Churned,1,Competitor,Competitor made better offer
5707-ORNDZ,1,Churned,1,Dissatisfaction,Network reliability
6211-WHMYA,5,Stayed,0,,
6635-MYYYZ,2,Churned,1,Competitor,Competitor made better offer
5149-TGWDZ,4,Stayed,0,,
8050-WYBND,3,Stayed,0,,
1251-STYSZ,4,Stayed,0,,
6479-VDGRK,3,Stayed,0,,
7392-YYPYJ,5,Stayed,0,,
6092-QZVPP,3,Stayed,0,,
0094-OIFMO,1,Churned,1,Dissatisfaction,Product dissatisfaction
0827-ITJPH,3,Stayed,0,,
4320-QMLLA,3,Stayed,0,,
4608-LCIMN,3,Stayed,0,,
6432-TWQLB,3,Churned,1,Dissatisfaction,Network reliability
5652-MSDEY,5,Stayed,0,,
5543-QDCRY,4,Stayed,0,,
2691-NZETQ,2,Churned,1,Competitor,Competitor offered higher download speeds
9793-WECQC,3,Stayed,0,,
8107-KNCIM,4,Stayed,0,,
3079-BCHLN,5,Stayed,0,,
6217-TOWGS,3,Stayed,0,,
1088-CNNKB,3,Stayed,0,,
5345-BMKWB,4,Stayed,0,,
3567-PQTSO,3,Stayed,0,,
2316-ESMLS,3,Stayed,0,,
2925-MXLSX,5,Stayed,0,,
1257-SXUXQ,3,Stayed,0,,
4568-TTZRT,5,Stayed,0,,
5445-UTODQ,2,Churned,1,Competitor,Competitor made better offer
9470-RTWDV,4,Stayed,0,,
1699-UOTXU,3,Stayed,0,,
8739-XNIKG,4,Stayed,0,,
0750-EBAIU,3,Stayed,0,,
8878-HMWBV,1,Churned,1,Competitor,Competitor had better devices
8257-RZAHR,1,Churned,1,Competitor,Competitor offered more data
3154-CFSZG,4,Stayed,0,,
0019-GFNTW,3,Stayed,0,,
6339-YPSAH,3,Stayed,0,,
2193-SFWQW,3,Stayed,0,,
1930-WNXSB,5,Stayed,0,,
5204-QZXPU,1,Churned,1,Competitor,Competitor had better devices
5624-BQSSA,1,Churned,1,Price,Long distance charges
2068-WWXQZ,5,Stayed,0,,
4116-TZAQJ,1,Churned,1,Attitude,Attitude of support person
2479-BRAMR,1,Churned,1,Competitor,Competitor offered more data
1907-UBQFC,1,Churned,1,Competitor,Competitor had better devices
0137-UDEUO,1,Churned,1,Price,Long distance charges
2786-GCDPI,5,Stayed,0,,
5913-INRQV,3,Stayed,0,,
9927-DSWDF,3,Stayed,0,,
3470-BTGQO,4,Stayed,0,,
2468-SJFLM,5,Joined,0,,
2516-VQRRV,3,Churned,1,Price,Long distance charges
5832-XKAES,1,Churned,1,Other,Don't know
3235-ETOOB,2,Churned,1,Competitor,Competitor made better offer
3933-DQPWX,3,Stayed,0,,
7064-JHXCE,5,Stayed,0,,
6599-GZWCM,5,Stayed,0,,
6928-ONTRW,3,Stayed,0,,
0869-PAPRP,3,Stayed,0,,
7621-VPNET,3,Stayed,0,,
5959-BELXA,2,Churned,1,Price,Price too high
7375-WMVMT,4,Stayed,0,,
6087-MVHJH,2,Churned,1,Other,Don't know
0595-ITUDF,3,Stayed,0,,
1322-AGOQM,2,Churned,1,Dissatisfaction,Service dissatisfaction
2091-RFFBA,1,Churned,1,Attitude,Attitude of support person
9588-OZDMQ,4,Joined,0,,
0684-AOSIH,1,Churned,1,Dissatisfaction,Network reliability
6752-APNJL,4,Stayed,0,,
0524-IAVZO,2,Churned,1,Other,Don't know
5935-FCCNB,4,Stayed,0,,
9470-YFUYI,3,Stayed,0,,
0818-OCPZO,3,Churned,1,Competitor,Competitor offered more data
6569-KTMDU,5,Joined,0,,
2208-MPXIO,4,Stayed,0,,
6815-ABQFQ,3,Stayed,0,,
6994-KERXL,3,Stayed,0,,
8263-OKETD,5,Stayed,0,,
3415-TAILE,1,Churned,1,Competitor,Competitor had better devices
0376-OIWME,4,Stayed,0,,
5934-RMPOV,3,Stayed,0,,
2911-IJORQ,4,Stayed,0,,
8213-TAZPM,4,Stayed,0,,
7538-GWHML,2,Churned,1,Competitor,Competitor made better offer
2073-QBVBI,4,Stayed,0,,
0504-HHAPI,3,Churned,1,Other,Don't know
6142-VSJQO,2,Churned,1,Attitude,Attitude of support person
5982-FPVQN,3,Stayed,0,,
2898-MRKPI,4,Stayed,0,,
3717-OFRTN,5,Joined,0,,
2451-YMUXS,3,Stayed,0,,
0224-RLWWD,3,Joined,0,,
6035-RIIOM,5,Stayed,0,,
2796-NNUFI,5,Stayed,0,,
0013-EXCHZ,1,Churned,1,Dissatisfaction,Network reliability
6633-MPWBS,1,Churned,1,Competitor,Competitor offered more data
1379-FRVEB,4,Stayed,0,,
0604-THJFP,3,Stayed,0,,
3995-WFCSM,5,Joined,0,,
5196-WPYOW,4,Stayed,0,,
5650-YLIBA,3,Stayed,0,,
8931-GJJIQ,2,Churned,1,Attitude,Attitude of support person
8348-HFYIV,3,Churned,1,Dissatisfaction,Limited range of services
5310-NOOVA,5,Stayed,0,,
7459-IMVYU,3,Stayed,0,,
2978-XXSOG,4,Stayed,0,,
4106-HADHQ,1,Churned,1,Other,Moved
0236-HFWSV,1,Churned,1,Competitor,Competitor had better devices
2626-VEEWG,5,Stayed,0,,
2667-WYLWJ,3,Churned,1,Price,Long distance charges
3701-SFMUH,3,Stayed,0,,
3976-BWUCK,3,Churned,1,Competitor,Competitor made better offer
9821-BESNZ,4,Stayed,0,,
2712-SYWAY,3,Joined,0,,
2923-ARZLG,5,Stayed,0,,
2430-RRYUW,4,Stayed,0,,
4616-ULAOA,3,Stayed,0,,
4501-EQDRN,2,Churned,1,Attitude,Attitude of service provider
1222-LRYKO,3,Stayed,0,,
5696-JVVQY,4,Stayed,0,,
2207-NHRJK,1,Churned,1,Competitor,Competitor had better devices
9647-ERGBE,1,Churned,1,Competitor,Competitor had better devices
8601-QACRS,2,Churned,1,Competitor,Competitor made better offer
6304-IJFSQ,3,Churned,1,Other,Moved
8266-VBFQL,3,Stayed,0,,
0495-ZBNGW,2,Churned,1,Competitor,Competitor offered more data
6734-GMPVK,3,Stayed,0,,
5949-XIKAE,1,Churned,1,Dissatisfaction,Product dissatisfaction
5084-OOVCJ,4,Stayed,0,,
0265-EDXBD,2,Churned,1,Attitude,Attitude of support person
5093-FEGLU,5,Stayed,0,,
5493-SDRDQ,1,Churned,1,Competitor,Competitor made better offer
7339-POGZN,4,Stayed,0,,
6457-USBER,3,Churned,1,Competitor,Competitor made better offer
7629-WIXZF,3,Stayed,0,,
9140-CZQZZ,4,Stayed,0,,
1764-VUUMT,4,Stayed,0,,
6168-YBYNP,5,Stayed,0,,
3908-MKIMJ,3,Stayed,0,,
7945-PRBVF,3,Stayed,0,,
7798-JVXYM,3,Stayed,0,,
0404-SWRVG,1,Churned,1,Dissatisfaction,Product dissatisfaction
3658-QQJYD,4,Stayed,0,,
7021-XSNYE,3,Stayed,0,,
0953-LGOVU,4,Stayed,0,,
2296-DKZFP,4,Stayed,0,,
4554-YGZIH,2,Churned,1,Competitor,Competitor made better offer
0673-IGUQO,4,Joined,0,,
0168-XZKBB,5,Stayed,0,,
8034-RYTVV,4,Stayed,0,,
2045-BMBTJ,4,Stayed,0,,
6331-LWDTQ,2,Churned,1,Dissatisfaction,Limited range of services
3137-NYQQI,4,Stayed,0,,
6741-QRLUP,3,Stayed,0,,
5334-AFQJB,5,Stayed,0,,
9851-QXEEQ,1,Churned,1,Competitor,Competitor had better devices
7858-GTZSP,5,Stayed,0,,
3125-RAHBV,4,Stayed,0,,
0958-YHXGP,4,Stayed,0,,
8229-TNIQA,2,Churned,1,Other,Don't know
6202-DYYFX,4,Stayed,0,,
9522-BNTHX,3,Stayed,0,,
1550-LOAHA,2,Churned,1,Dissatisfaction,Limited range of services
1090-PYKCI,3,Stayed,0,,
8450-LUGUK,4,Stayed,0,,
1270-XKUCC,3,Stayed,0,,
4671-LXRDQ,1,Churned,1,Competitor,Competitor had better devices
9541-ZPSEA,3,Stayed,0,,
7722-VJRQD,4,Stayed,0,,
4304-TSPVK,3,Stayed,0,,
1022-RKXDR,3,Stayed,0,,
7318-EIVKO,3,Stayed,0,,
4138-NAXED,3,Stayed,0,,
8799-OXZMD,5,Stayed,0,,
1187-WILMM,3,Stayed,0,,
1579-KLYDT,2,Churned,1,Competitor,Competitor made better offer
5140-FOMCQ,4,Stayed,0,,
1559-DTODC,4,Stayed,0,,
5453-AXEPF,5,Stayed,0,,
9773-PEQBZ,5,Stayed,0,,
3472-OAOOR,3,Stayed,0,,
4915-BFSXL,3,Stayed,0,,
1309-BXVOQ,1,Churned,1,Price,Long distance charges
7025-IWFHT,3,Stayed,0,,
5774-XZTQC,4,Stayed,0,,
1120-BMWUB,3,Churned,1,Other,Don't know
4002-BQWPQ,3,Stayed,0,,
1636-NTNCO,3,Stayed,0,,
5312-UXESG,4,Stayed,0,,
9500-LTVBP,5,Stayed,0,,
1985-MBRYP,3,Stayed,0,,
9651-GTSAQ,3,Churned,1,Attitude,Attitude of support person
0076-LVEPS,4,Stayed,0,,
7903-CMPEY,1,Churned,1,Competitor,Competitor had better devices
7101-HRBLJ,3,Stayed,0,,
7504-UWHNB,4,Stayed,0,,
8512-WIWYV,5,Stayed,0,,
0375-HVGXO,3,Churned,1,Other,Don't know
3838-OZURD,1,Churned,1,Competitor,Competitor had better devices
1133-KXCGE,4,Stayed,0,,
4065-JJAVA,4,Joined,0,,
9114-VEPUF,4,Stayed,0,,
5996-DAOQL,3,Joined,0,,
4832-VRBMR,3,Stayed,0,,
4229-CZMLL,1,Churned,1,Dissatisfaction,Service dissatisfaction
5442-XSDCW,1,Churned,1,Competitor,Competitor made better offer
3410-YOQBQ,5,Stayed,0,,
2800-VEQXM,3,Joined,0,,
0842-IWYCP,5,Stayed,0,,
1555-DJEQW,1,Churned,1,Price,Price too high
2926-JEJJC,4,Stayed,0,,
2001-MCUUW,4,Stayed,0,,
4139-DETXS,4,Stayed,0,,
8627-ZYGSZ,5,Stayed,0,,
9163-GHAYE,5,Stayed,0,,
1131-SUEKT,3,Stayed,0,,
3506-OVLKD,3,Stayed,0,,
6473-ULUHT,3,Stayed,0,,
7879-CGSFV,4,Stayed,0,,
6599-RCLCJ,2,Churned,1,Competitor,Competitor made better offer
7161-DFHUF,5,Stayed,0,,
4713-ZBURT,4,Stayed,0,,
7167-PCEYD,3,Stayed,0,,
6743-HHQPF,3,Stayed,0,,
8612-GXIDD,3,Stayed,0,,
6625-UTXEW,3,Stayed,0,,
5756-OZRIO,4,Stayed,0,,
4853-OITSN,3,Stayed,0,,
2495-TTHBQ,3,Stayed,0,,
9717-IOAAF,5,Stayed,0,,
6229-LSCKB,5,Stayed,0,,
5130-YPIRV,4,Stayed,0,,
8775-CEBBJ,2,Churned,1,Competitor,Competitor offered higher download speeds
0587-DMGBH,3,Churned,1,Competitor,Competitor offered higher download speeds
7176-WRTNX,3,Stayed,0,,
1977-STDKI,1,Churned,1,Competitor,Competitor offered more data
7921-BEPCI,3,Stayed,0,,
8619-IJNDK,4,Stayed,0,,
2325-WINES,4,Stayed,0,,
5644-PDMZC,2,Churned,1,Attitude,Attitude of support person
2509-TFPJU,5,Stayed,0,,
9529-OFXHY,3,Stayed,0,,
7421-ZLUPA,3,Stayed,0,,
8603-IJWDN,3,Churned,1,Competitor,Competitor offered higher download speeds
9800-OUIGR,3,Stayed,0,,
5960-WPXQM,1,Churned,1,Competitor,Competitor made better offer
3866-MDTUB,1,Churned,1,Attitude,Attitude of support person
7306-YDSOI,3,Stayed,0,,
4077-CROMM,1,Churned,1,Dissatisfaction,Product dissatisfaction
6437-UKHMV,2,Churned,1,Attitude,Attitude of support person
6352-GIGGQ,3,Stayed,0,,
4818-DRBQT,3,Churned,1,Attitude,Attitude of support person
5698-BQJOH,3,Churned,1,Price,Price too high
3059-NGMXB,3,Stayed,0,,
2162-FRZAA,5,Stayed,0,,
6519-ZHPXP,4,Stayed,0,,
2040-OBMLJ,5,Stayed,0,,
2121-JAFOM,3,Stayed,0,,
0701-TJSEF,3,Stayed,0,,
0485-ZBSLN,5,Stayed,0,,
6727-IOTLZ,3,Stayed,0,,
9451-WLYRI,5,Stayed,0,,
9134-CEQMF,2,Churned,1,Dissatisfaction,Network reliability
3855-ONCAR,4,Stayed,0,,
7064-FRRSW,4,Stayed,0,,
9223-UCPVT,3,Churned,1,Price,Lack of affordable download/upload speed
6823-SIDFQ,4,Stayed,0,,
2309-OSFEU,1,Churned,1,Attitude,Attitude of support person
1202-KKGFU,4,Stayed,0,,
9619-GSATL,4,Stayed,0,,
0201-OAMXR,1,Churned,1,Dissatisfaction,Network reliability
9524-EGPJC,1,Churned,1,Competitor,Competitor offered higher download speeds
0396-UKGAI,4,Stayed,0,,
6188-UXBBR,4,Stayed,0,,
9244-ZVAPM,3,Joined,0,,
5641-DMBFJ,4,Stayed,0,,
5883-GTGVD,1,Churned,1,Competitor,Competitor had better devices
5626-MGTUK,3,Stayed,0,,
4393-OBCRR,3,Joined,0,,
5712-VBOXD,3,Stayed,0,,
3841-NFECX,4,Stayed,0,,
6698-OXETB,4,Stayed,0,,
5651-CRHKQ,3,Stayed,0,,
4425-OWHWB,5,Stayed,0,,
2672-OJQZP,5,Joined,0,,
0876-WDUUZ,2,Churned,1,Price,Long distance charges
3301-LSLWQ,3,Stayed,0,,
4544-RXFMG,3,Stayed,0,,
0305-SQECB,4,Stayed,0,,
2754-VDLTR,2,Churned,1,Competitor,Competitor offered more data
3027-ZTDHO,1,Churned,1,Other,Don't know
2115-BFTIW,1,Churned,1,Dissatisfaction,Product dissatisfaction
0423-UDIJQ,4,Stayed,0,,
1374-DMZUI,2,Churned,1,Competitor,Competitor made better offer
8242-JSVBO,4,Stayed,0,,
7748-UMTRK,4,Stayed,0,,
4081-DYXAV,3,Churned,1,Competitor,Competitor offered higher download speeds
2302-OUZXB,5,Stayed,0,,
9372-TXXPS,3,Stayed,0,,
8938-UMKPI,1,Churned,1,Competitor,Competitor had better devices
6892-BOGQE,4,Stayed,0,,
4585-HETAI,1,Churned,1,Dissatisfaction,Service dissatisfaction
2672-TGEFF,4,Stayed,0,,
1448-CYWKC,4,Stayed,0,,
1998-VHJHK,5,Stayed,0,,
6663-JOCQO,3,Stayed,0,,
6728-CZFEI,4,Stayed,0,,
1682-VCOIO,5,Stayed,0,,
8295-KMENE,4,Stayed,0,,
0621-TWIEM,1,Churned,1,Attitude,Attitude of support person
2082-CEFLT,1,Churned,1,Competitor,Competitor made better offer
6559-ILWKJ,1,Churned,1,Dissatisfaction,Product dissatisfaction
3721-CNZHX,4,Stayed,0,,
8378-LKJAF,3,Stayed,0,,
3999-QGRJH,1,Churned,1,Dissatisfaction,Product dissatisfaction
7228-OMTPN,3,Churned,1,Other,Don't know
1895-QTKDO,5,Joined,0,,
8118-LSUEL,1,Churned,1,Dissatisfaction,Product dissatisfaction
5791-KAJFD,3,Stayed,0,,
0702-PGIBZ,2,Churned,1,Competitor,Competitor made better offer
9250-WYPLL,2,Churned,1,Competitor,Competitor made better offer
5917-HBSDW,5,Stayed,0,,
1644-IRKSF,3,Churned,1,Attitude,Attitude of support person
6906-ANDWJ,2,Churned,1,Dissatisfaction,Lack of self-service on Website
1016-DJTSV,4,Stayed,0,,
2739-CCZMB,4,Stayed,0,,
0326-VDYXE,4,Stayed,0,,
7853-WNZSY,5,Joined,0,,
9405-GPBBG,5,Stayed,0,,
1323-OOEPC,2,Churned,1,Price,Extra data charges
6461-SZMCV,4,Stayed,0,,
6985-HAYWX,3,Stayed,0,,
3739-YBWAB,4,Stayed,0,,
4695-VADHF,1,Churned,1,Competitor,Competitor had better devices
9552-TGUZV,3,Stayed,0,,
9565-DJPIB,1,Churned,1,Competitor,Competitor had better devices
1432-FPAXX,2,Churned,1,Dissatisfaction,Product dissatisfaction
4909-JOUPP,4,Stayed,0,,
8203-XJZRC,3,Joined,0,,
6061-PQHMK,5,Stayed,0,,
1724-IQWNM,3,Joined,0,,
0512-FLFDW,5,Stayed,0,,
3373-DIUUN,3,Stayed,0,,
7576-OYWBN,1,Churned,1,Competitor,Competitor had better devices
8914-RBTSB,1,Churned,1,Other,Don't know
0840-DCNZE,4,Stayed,0,,
5014-GSOUQ,4,Stayed,0,,
2568-BRGYX,1,Churned,1,Competitor,Competitor had better devices
1116-FRYVH,4,Stayed,0,,
0928-JMXNP,4,Stayed,0,,
1047-NNCBF,3,Stayed,0,,
9259-PACGQ,1,Churned,1,Competitor,Competitor had better devices
4774-HHGGS,4,Stayed,0,,
1043-UXOVO,3,Stayed,0,,
5747-PMBSQ,1,Churned,1,Competitor,Competitor made better offer
4452-QIIEB,5,Stayed,0,,
2858-MOFSQ,2,Churned,1,Price,Price too high
4710-FDUIZ,2,Churned,1,Competitor,Competitor offered more data
7041-TXQJH,5,Stayed,0,,
7409-JURKQ,3,Stayed,0,,
1134-YWTYF,4,Stayed,0,,
4193-IBKSW,3,Stayed,0,,
2439-LYPMQ,4,Stayed,0,,
0742-LAFQK,3,Stayed,0,,
6140-QNRQQ,1,Churned,1,Competitor,Competitor had better devices
6680-WKXRZ,3,Churned,1,Other,Don't know
8165-ZJRNM,5,Stayed,0,,
6000-UKLWI,3,Stayed,0,,
1469-LBJQJ,4,Stayed,0,,
0725-CXOTM,3,Stayed,0,,
7010-ZMVBF,4,Stayed,0,,
3847-BAERP,5,Stayed,0,,
4513-CXYIX,3,Stayed,0,,
0057-QBUQH,4,Stayed,0,,
8242-PDSGJ,3,Stayed,0,,
6766-HFKLA,5,Stayed,0,,
6259-WJQLC,4,Stayed,0,,
4143-OOBWZ,2,Churned,1,Attitude,Attitude of service provider
4343-EJVQB,4,Stayed,0,,
9881-VCZEP,3,Stayed,0,,
5203-XEHAX,3,Stayed,0,,
1741-WTPON,3,Stayed,0,,
9570-KYEUA,4,Stayed,0,,
2907-ILJBN,3,Stayed,0,,
8837-VVWLQ,1,Churned,1,Other,Moved
4128-ETESU,3,Stayed,0,,
7446-SFAOA,4,Stayed,0,,
2883-ILGWO,5,Stayed,0,,
7030-FZTFM,4,Stayed,0,,
6147-CBCRA,4,Stayed,0,,
8292-TYSPY,2,Churned,1,Competitor,Competitor offered more data
5609-IMCGG,3,Stayed,0,,
6484-LATFU,3,Stayed,0,,
9715-SBVSU,4,Stayed,0,,
0013-MHZWF,3,Stayed,0,,
8570-KLJYJ,3,Stayed,0,,
9027-TMATR,4,Stayed,0,,
4584-LBNMK,4,Stayed,0,,
7660-HDPJV,2,Churned,1,Dissatisfaction,Poor expertise of online support
1996-DBMUS,3,Stayed,0,,
3689-MOZGR,5,Stayed,0,,
0970-QXPXW,3,Joined,0,,
0177-PXBAT,3,Stayed,0,,
8644-XYTSV,4,Stayed,0,,
4324-AHJKS,4,Stayed,0,,
6128-DAFVY,5,Stayed,0,,
3878-AVSOQ,4,Joined,0,,
3346-BRMIS,2,Churned,1,Dissatisfaction,Service dissatisfaction
3913-FCUUW,3,Stayed,0,,
8285-ABVLB,4,Stayed,0,,
1095-WGNGG,4,Stayed,0,,
1169-SAOCL,5,Stayed,0,,
0354-WYROK,2,Churned,1,Other,Don't know
2150-WLKUW,3,Stayed,0,,
3908-BLSYF,1,Churned,1,Competitor,Competitor had better devices
4927-WWOOZ,5,Joined,0,,
9646-NMHXE,5,Stayed,0,,
2929-QNSRW,1,Churned,1,Competitor,Competitor made better offer
7036-ZZKBD,4,Stayed,0,,
5524-KHNJP,3,Stayed,0,,
6789-HJBWG,3,Stayed,0,,
7244-KXYZN,4,Stayed,0,,
8642-GVWRF,1,Churned,1,Competitor,Competitor had better devices
4980-URKXC,4,Stayed,0,,
6959-UWKHF,1,Churned,1,Competitor,Competitor had better devices
1074-AMIOH,4,Stayed,0,,
4083-BFNYK,4,Stayed,0,,
8337-UPOAQ,2,Churned,1,Competitor,Competitor made better offer
0744-BIKKF,3,Stayed,0,,
1229-RCALF,4,Stayed,0,,
9739-JLPQJ,4,Stayed,0,,
7402-EYFXX,5,Stayed,0,,
6518-KZXCB,4,Stayed,0,,
4676-WLUHT,3,Stayed,0,,
9522-ZSINC,3,Stayed,0,,
1964-SVLEA,4,Stayed,0,,
3460-TJBWI,5,Stayed,0,,
0661-WCQNQ,4,Stayed,0,,
4134-BSXLX,3,Stayed,0,,
8182-PNAGI,1,Churned,1,Price,Extra data charges
8777-MBMTS,4,Stayed,0,,
2200-DSAAL,3,Stayed,0,,
9586-JGQKH,3,Stayed,0,,
7850-THJMU,4,Stayed,0,,
1618-CFHME,1,Churned,1,Other,Don't know
8231-BSWXX,4,Stayed,0,,
5678-VFNEQ,4,Stayed,0,,
7336-RLLRH,3,Stayed,0,,
7717-BICXI,3,Stayed,0,,
0533-UCAAU,5,Stayed,0,,
3859-CVCET,1,Churned,1,Competitor,Competitor had better devices
8871-JLMHM,4,Stayed,0,,
9575-IWCAZ,4,Stayed,0,,
0541-FITGH,3,Joined,0,,
2592-YKDIF,3,Joined,0,,
1768-ZAIFU,1,Churned,1,Competitor,Competitor made better offer
0384-LPITE,3,Stayed,0,,
5236-XMZJY,3,Stayed,0,,
4868-AADLV,3,Stayed,0,,
8089-UZWLX,5,Stayed,0,,
0324-BRPCJ,1,Churned,1,Competitor,Competitor offered more data
6379-RXJRQ,2,Churned,1,Dissatisfaction,Network reliability
6481-OGDOO,1,Churned,1,Competitor,Competitor made better offer
8515-OCTJS,3,Churned,1,Competitor,Competitor made better offer
0572-ZJKLT,3,Stayed,0,,
4716-MRVEN,5,Stayed,0,,
8773-HHUOZ,1,Churned,1,Competitor,Competitor offered higher download speeds
8461-EFQYM,3,Stayed,0,,
8979-CAMGB,5,Stayed,0,,
6997-UVGOX,3,Stayed,0,,
8146-QQKZH,4,Stayed,0,,
3239-TPHPZ,4,Stayed,0,,
8727-JQFHV,3,Stayed,0,,
7802-EFKNY,1,Churned,1,Competitor,Competitor had better devices
8993-PHFWD,1,Churned,1,Competitor,Competitor had better devices
0017-DINOC,4,Stayed,0,,
3315-TOTBP,1,Churned,1,Dissatisfaction,Lack of self-service on Website
4315-MURBD,1,Churned,1,Price,Price too high
9725-SCPZG,3,Churned,1,Price,Price too high
9029-FEGVJ,3,Stayed,0,,
6630-UJZMY,3,Stayed,0,,
9916-AYHTC,5,Stayed,0,,
3096-YXENJ,5,Stayed,0,,
2607-DHDAK,4,Stayed,0,,
4615-PIVVU,5,Stayed,0,,
4195-PNGZS,5,Stayed,0,,
3003-CMDUU,3,Stayed,0,,
6635-CPNUN,5,Stayed,0,,
7049-GKVZY,3,Stayed,0,,
3606-TWKGI,1,Churned,1,Competitor,Competitor had better devices
5013-SBUIH,1,Churned,1,Competitor,Competitor had better devices
2609-IAICY,3,Churned,1,Dissatisfaction,Limited range of services
1599-MMYRQ,3,Stayed,0,,
0829-DDVLK,5,Stayed,0,,
0106-UGRDO,3,Stayed,0,,
5666-MBJPT,4,Stayed,0,,
6656-GULJQ,3,Stayed,0,,
5446-DKWYW,4,Stayed,0,,
4393-RYCRE,3,Stayed,0,,
2453-SAFNS,5,Stayed,0,,
3462-BJQQA,5,Stayed,0,,
9172-ANCRX,1,Churned,1,Attitude,Attitude of support person
6061-GWWAV,4,Stayed,0,,
8124-NZVGJ,3,Stayed,0,,
0909-SELIE,4,Stayed,0,,
6614-YWYSC,3,Stayed,0,,
2129-ALKBS,3,Stayed,0,,
1612-EOHDH,3,Churned,1,Attitude,Attitude of support person
7110-BDTWG,4,Stayed,0,,
9251-AWQGT,5,Stayed,0,,
4717-GHADL,4,Stayed,0,,
8099-MZPUJ,3,Stayed,0,,
1216-BGTSP,3,Stayed,0,,
7515-LODFU,3,Stayed,0,,
2239-CFOUJ,4,Joined,0,,
9178-JHUVJ,3,Stayed,0,,
3090-QFUVD,5,Joined,0,,
7815-PDTHL,3,Stayed,0,,
7641-EUYET,1,Churned,1,Dissatisfaction,Product dissatisfaction
0447-BEMNG,1,Churned,1,Price,Price too high
5153-LXKDT,3,Stayed,0,,
2888-ADFAO,4,Stayed,0,,
6583-KQJLK,3,Stayed,0,,
1492-KGETH,4,Stayed,0,,
9501-UKKNL,3,Stayed,0,,
1236-WFCDV,3,Churned,1,Competitor,Competitor offered more data
2560-QTSBS,5,Stayed,0,,
2828-SLQPF,3,Stayed,0,,
4130-MZLCC,3,Stayed,0,,
1142-WACZW,2,Churned,1,Other,Don't know
6116-RFVHN,5,Stayed,0,,
7516-GMHUV,4,Stayed,0,,
6723-WSNTY,3,Stayed,0,,
3402-XRIUO,3,Stayed,0,,
1376-HHBDV,3,Stayed,0,,
7284-BUYEC,5,Stayed,0,,
6463-MVYRY,4,Stayed,0,,
3070-FNFZQ,4,Stayed,0,,
9385-NXKDA,3,Stayed,0,,
3279-DYZQM,4,Stayed,0,,
4163-KIUHY,4,Stayed,0,,
7813-TKCVO,3,Stayed,0,,
7138-GIRSH,5,Stayed,0,,
4024-CSNBY,4,Stayed,0,,
0719-SYFRB,1,Churned,1,Competitor,Competitor offered higher download speeds
5909-ECHUI,1,Churned,1,Price,Lack of affordable download/upload speed
2519-ERQOJ,4,Stayed,0,,
7781-HVGMK,3,Stayed,0,,
6876-ADESB,1,Churned,1,Competitor,Competitor offered higher download speeds
0234-TEVTT,3,Stayed,0,,
4931-TRZWN,3,Stayed,0,,
1641-RQDAY,3,Stayed,0,,
7707-PYBBH,4,Stayed,0,,
3756-VNWDH,3,Stayed,0,,
2223-GDSHL,3,Stayed,0,,
9796-BPKIW,3,Stayed,0,,
1567-DSCIC,1,Churned,1,Dissatisfaction,Product dissatisfaction
0447-RXSGD,3,Stayed,0,,
8380-PEFPE,1,Churned,1,Competitor,Competitor had better devices
5605-XNWEN,5,Stayed,0,,
9361-YNQWJ,5,Stayed,0,,
